,Address,Lat,Long,Zipcode
1143,"500 GRAND AVE, Oakland, CA",37.808883,-122.251346,94610
1144,"700 CLAY ST, Oakland, CA",37.8004693,-122.276602,94607
1145,"700 CANYON OAKS DR, Oakland, CA",37.773552,-122.144195,94605
1146,"200 40TH STREET WY, Oakland, CA",37.8271744,-122.2544216,94611
1147,"300 PARK VIEW TERRACE, Oakland, CA",37.810801,-122.2586898,94610
1148,"1400 11TH AV, Oakland, CA",37.7913705,-122.2488391,94606
1149,"4800 SCOTIA AV, Oakland, CA",37.7549956,-122.1243128,94605
1150,"1100 E 18TH ST, Oakland, CA",37.7939726,-122.2451837,94606
1151,"1200 87TH AV, Oakland, CA",37.7502368,-122.1793977,94621
1152,"600 BELLEVUE AV, Oakland, CA",37.8071939,-122.2559775,94610
1153,"1200 79TH AVE, Oakland, CA",37.7549737,-122.1857133,94621
1154,"10TH ST & FILBERT ST, Oakland, CA",37.8059216,-122.2839971,94607
1155,"400 WAYNE AV, Oakland, CA",37.8033493,-122.2522749,94606
1156,"3900 FRUITVALE AV, Oakland, CA",37.8050686,-122.212271,94602
1157,"1400 12TH ST, Oakland, CA",37.8091628,-122.292277,94607
1158,"1800 7TH ST, Oakland, CA",37.8076741,-122.3036009,94607
1159,"LA SALLE AVE, Oakland, CA",37.8208812,-122.2175358,94611
1160,"OAKWOOD DR & GLEN OAKS WY, Oakland, CA",37.8421171,-122.2001888,94611
1161,"2100 MARIN WY, Oakland, CA",37.7856113,-122.2385237,94606
1162,"1900 21ST AV, Oakland, CA",37.788638,-122.235419,94606
1163,"9800 BANCROFT AV, Oakland, CA",37.7484769,-122.1617078,94603
1164,"900 BROADWAY, Oakland, CA",37.8008883,-122.2732894,94607
1165,"8900 HOLLY ST, Oakland, CA",37.75036040000001,-122.1727591,94621
1166,"600 E 15TH ST, Oakland, CA",37.7956729,-122.252063,94606
1167,"62ND AV & HAYES ST, Oakland, CA",37.7672196,-122.1926157,94621
1168,"11TH ST & MARTIN LUTHER KING JR WY, Oakland, CA",37.8041416,-122.27725,94607
1169,"2000 DRAKE DR, Oakland, CA",37.8284143,-122.2045864,94611
1170,"500 HENGENBERGER ROAD, Oakland, CA",37.7412335,-122.1962427,94603
1171,"GRAND AV, Oakland, CA",37.8112953,-122.2451399,94610
1172,"1200 47TH AV, Oakland, CA",37.7693709,-122.2126893,94601
1173,"1400 71ST AV, Oakland, CA",37.7601887,-122.1890595,94621
1174,"3500 SEMINARY AV, Oakland, CA",37.7782886,-122.181279,94605
1175,"1300 26TH ST, Oakland, CA",37.8194485,-122.2859838,94607
1176,"00 MONTE VISTA AV, Oakland, CA",37.8254466,-122.253701,94611
1177,"13TH AV & BELLA VISTA AV, Oakland, CA",37.7997977,-122.234708,94610
1178,"900 W MACARTHUR BLVD, Oakland, CA",37.82832459999999,-122.2748504,94608
1179,"1100 92ND AV, Oakland, CA",37.7461189,-122.1787793,94603
1180,"29TH BETW BROADWAY AND VALDEZ ST, Oakland, CA",37.8043637,-122.2711137,94612
1181,"1800 27TH AV, Oakland, CA",37.783923,-122.2280043,94601
1182,"3000 E 15TH ST, Oakland, CA",37.7794048,-122.2272745,94601
1183,"600 BLOCK SPRUCE ST (15X), Oakland, CA",37.8047553,-122.2408348,94610
1184,"1800 8TH AV, Oakland, CA",37.7961902,-122.247642,94606
1185,"41ST & OPAL AV, Oakland, CA",37.8290578,-122.2585563,94609
1186,"400 INTERNATIONAL BLVD, Oakland, CA",37.7957523,-122.253826,94606
1187,"5500 HILTON ST, Oakland, CA",37.7719518,-122.1963956,94605
1188,"3800 PIEDMONT AVE, Oakland, CA",37.8239276,-122.2553978,94611
1189,"5100 FOOTHILL BLVD, Oakland, CA",37.7727754,-122.2047999,94601
1190,"CLAY ST & 9TH ST, Oakland, CA",37.80182,-122.2757587,94607
1191,"00 10TH ST, Oakland, CA",37.7964495,-122.2598465,94607
1192,"1700 CAMPBELL ST, Oakland, CA",37.8140385,-122.2936312,94607
1193,"2600 BROADWAY, Oakland, CA",37.8148442,-122.2645305,94612
1194,"1700 18TH ST, Oakland, CA",37.8155619,-122.2942079,94607
1195,"100 41ST ST, Oakland, CA",37.8261246,-122.2509564,94611
1196,"1400 WILLOW ST, Oakland, CA",37.8126722,-122.2965072,94607
1197,"6400 BLUE ROCK CT, Oakland, CA",37.7792901,-122.1671466,94605
1198,"7500 WELD ST, Oakland, CA",37.7611623,-122.1801814,94621
1199,"900 28TH ST, Oakland, CA",37.8190719,-122.2770194,94608
1200,"800 BROADWAY, Oakland, CA",37.8003472,-122.273374,94607
1201,"5600 MOUNTAIN BLVD, Oakland, CA",37.7850518,-122.1780414,94619
1202,"21ST ST & BROADWAY, Oakland, CA",37.8100319,-122.267559,94612
1203,"4800 OAKPORT ST, Oakland, CA",37.7648145,-122.2180874,94601
1204,"1600 12TH ST, Oakland, CA",37.8102366,-122.2951825,94607
1205,"2100 10TH AVE, Oakland, CA",37.7966492,-122.2428995,94606
1206,"700 BLOCK OF JACKSON ST, Oakland, CA",37.7971874,-122.2682499,94607
1207,"1100 WEBSTER ST, Oakland, CA",37.8013298,-122.2700688,94607
1208,"100 E 12TH ST, Oakland, CA",37.7981334,-122.2581071,94606
1209,"1900 102ND AV, Oakland, CA",37.7429654,-122.1626158,94603
1210,"3900 ALTAMONT AV, Oakland, CA",37.7748,-122.169579,94605
1211,"500 SYCAMORE ST, Oakland, CA",37.8150656,-122.2682221,94612
1212,"7800 HILLSIDE ST, Oakland, CA",37.7653908,-122.1703698,94605
1213,"94TH AV & BANCROFT AV, Oakland, CA",37.751189,-122.1640444,94603
1214,"3300 69TH AV, Oakland, CA",37.7707807,-122.1750365,94605
1215,"11TH AV & E 24TH ST, Oakland, CA",37.7979391,-122.2395982,94606
1216,"9700 D ST, Oakland, CA",37.742727,-122.1759576,94603
1217,"4800 TELEGRAPH AVE, Oakland, CA",37.8348964,-122.2625972,94609
1218,"600 MADISON ST, Oakland, CA",37.7960496,-122.2675009,94607
1219,"10300 BANCROFT AV, Oakland, CA",37.7436435,-122.1581304,94603
1220,"10600 STELLA ST, Oakland, CA",37.7481277,-122.1428591,94605
1221,"400 HILLER DR, Oakland, CA",37.8537795,-122.2262116,94618
1222,"1900 90TH AV, Oakland, CA",37.7521193,-122.1689319,94603
1223,"SAN PABLO AV, Oakland, CA",37.84564659999999,-122.284645,94608
1224,"8400 SAN LEANDRO ST, Oakland, CA",37.747944,-122.1894616,94621
1225,"1200 E 12TH ST, Oakland, CA",37.7900487,-122.2485278,94606
1226,"4400 MATTIS CT, Oakland, CA",37.7909396,-122.1819557,94619
1227,"1100 FRANKLIN ST, Oakland, CA",37.8018869,-122.2709502,94607
1228,"77TH AV & HOLLY ST, Oakland, CA",37.7603326,-122.180602,94621
1229,"3700 MACARTHUR BLVD, Oakland, CA",37.7924654,-122.1990373,94619
1230,"1100 MAGNOLIA ST, Oakland, CA",37.80763,-122.28803,94607
1231,"400 WEBSTER ST, Oakland, CA",37.7964708,-122.2729141,94607
1232,"6800 INTERNATIONAL BLVD, Oakland, CA",37.7612087,-122.1905243,94621
1233,"700 39TH ST, Oakland, CA",37.8294111,-122.2698657,94609
1234,"2700 BROOKDALE AV, Oakland, CA",37.7934207,-122.2203573,94602
1235,"6600 TELEGRAPH AVE, Oakland, CA",37.8520238,-122.2602561,94609
1236,"900 KIRKHAM CT, Oakland, CA",37.808873,-122.2906036,94607
1237,"700 WESLEY WY, Oakland, CA",37.8094194,-122.243967,94610
1238,"100 ISLETON AV, Oakland, CA",37.7292449,-122.1853142,94603
1239,"4000 ROSEDALE AV, Oakland, CA",37.7819659,-122.207803,94601
1240,"2500 78TH AVE, Oakland, CA",37.763499,-122.1738462,94605
1241,"5200 REDONDO AV, Oakland, CA",37.8379222,-122.260824,94618
1242,"1700 BROADWAY, Oakland, CA",37.8067158,-122.2694429,94612
1243,"700 CLARA ST, Oakland, CA",37.7393478,-122.1850925,94603
1244,"700 CENTER ST, Oakland, CA",37.8053853,-122.2949127,94607
1245,"1400 10TH ST, Oakland, CA",37.8078895,-122.2927385,94607
1246,"36TH ST & PERALTA ST, Oakland, CA",37.8275077,-122.2810428,94608
1247,"900 37TH ST, Oakland, CA",37.8271594,-122.2748313,94608
1248,"3200 HELEN ST, Oakland, CA",37.8239503,-122.2856582,94608
1249,"1600 TUCKER ST, Oakland, CA",37.738677,-122.163353,94603
1250,"2200 E 17TH ST, Oakland, CA",37.7871922,-122.2351878,94606
1251,"1100 MANDELA PKWY, Oakland, CA",37.80845600000001,-122.2921706,94607
1252,"8200 IRIS ST, Oakland, CA",37.7617276,-122.1666001,94605
1253,"4500 STEELE ST, Oakland, CA",37.7882284,-122.1874426,94619
1254,"800 MEAD AV, Oakland, CA",37.8164411,-122.275273,94607
1255,"1000 32ND ST, Oakland, CA",37.8230092,-122.2777154,94608
1256,"NORTHGATE AV & SYCAMORE ST, Oakland, CA",37.8153803,-122.2701271,94612
1257,"5400 EL CAMILE AV, Oakland, CA",37.7756349,-122.1952464,94619
1258,"4300 PIEDMONT AV, Oakland, CA",37.8289706,-122.2490397,94611
1259,"1300 E 31ST ST, Oakland, CA",37.7998848,-122.2345866,94602
1260,"8000 FONTAINE ST, Oakland, CA",37.77012029999999,-122.1552513,94605
1261,"4200 PARK BLVD, Oakland, CA",37.8070989,-122.2224667,94602
1262,"2100 FUNSTON PL, Oakland, CA",37.8097539,-122.2066851,94602
1263,"2100 TELEGRAPH AV, Oakland, CA",37.81051679999999,-122.2684017,94612
1264,"107TH AV & MYERS ST, Oakland, CA",37.742147,-122.1520139,94603
1265,"200 41ST ST, Oakland, CA",37.8275572,-122.2538563,94611
1266,"98TH AV & BANCROFT AV, Oakland, CA",37.7483713,-122.1619645,94603
1267,"6TH ST & MARKET ST, Oakland, CA",37.8021331,-122.2829628,94607
1268,"900 53RD AV, Oakland, CA",37.7650818,-122.2098971,94601
1269,"1400 87TH AV, Oakland, CA",37.7516967,-122.1758322,94621
1270,"9900 LONGFELLOW AV, Oakland, CA",37.7454471,-122.157779,94603
1271,"E 12TH ST & 23RD AV, Oakland, CA",37.7826004,-122.2366807,94601
1272,"700 4TH ST, Oakland, CA",37.799799,-122.2814369,94607
1273,"2500 INTERNATIONAL BLVD, Oakland, CA",37.78174630000001,-122.2323965,94601
1274,"83RD AV & INTERNATIONAL BLVD, Oakland, CA",37.7548225,-122.1783238,94621
1275,"2500 HIGH ST, Oakland, CA",37.7811984,-122.2054672,94601
1276,"5600 SCOVILLE ST, Oakland, CA",37.7689782,-122.1991038,94621
1277,"600 WALKER AV, Oakland, CA",37.8114778,-122.246939,94610
1278,"5600 FOOTHILL BOULEVARD, Oakland, CA",37.7725091,-122.1944927,94605
1279,"00 HARRISON ST, Oakland, CA",37.8159782,-122.2585156,94611
1280,"6100 MERCED AV, Oakland, CA",37.8250149,-122.2095308,94611
1281,"1100 5TH ST, Oakland, CA",37.8029047,-122.2885583,94607
1282,"2800 WEST ST, Oakland, CA",37.818244,-122.2740024,94608
1283,"1800 LEIMERT BLVD, Oakland, CA",37.8125168,-122.210941,94602
1284,"3500 DIMOND AV, Oakland, CA",37.800672,-122.2172737,94602
1285,"SHATTUCK AVE./47TH ST., Oakland, CA",37.835004,-122.2641282,94609
1286,"4000 MACARTHUR BOULEVARD, Oakland, CA",37.79058089999999,-122.1975711,94619
1287,"2900 SEMINARY AV, Oakland, CA",37.773634,-122.1871322,94605
1288,"1200 1ST AV, Oakland, CA",37.7983274,-122.257595,94606
1289,"200 CLIFTON ST, Oakland, CA",37.8368421,-122.2500258,94618
1290,"2900 EASTMAN AV, Oakland, CA",37.7849812,-122.2027393,94619
1291,"1900 36TH AV, Oakland, CA",37.7808591,-122.218643,94601
1292,"MADELINE ST & MAPLE AV, Oakland, CA",37.7991742,-122.2031172,94602
1293,"1900 26TH AV, Oakland, CA",37.7847246,-122.2285614,94601
1294,"1000 80TH AV, Oakland, CA",37.7540613,-122.1857905,94621
1295,"500 24TH ST, Oakland, CA",37.8134771,-122.2686075,94612
1296,"800 56TH ST, Oakland, CA",37.840667,-122.2700262,94608
1297,"4400 SAN LEANDRO ST, Oakland, CA",37.7700188,-122.2163593,94601
1298,"3700 MAYBELLE AV, Oakland, CA",37.789597,-122.193712,94619
1299,"10000 MACARTHUR BLVD, Oakland, CA",37.7459872,-122.1556894,94605
1300,"1700 7TH AV, Oakland, CA",37.7963101,-122.249336,94606
1301,"200 ADAMS ST, Oakland, CA",37.813273,-122.2579083,94610
1302,"9000 BIRCH ST, Oakland, CA",37.7521057,-122.1689361,94603
1303,"3400 WOOD ST, Oakland, CA",37.8245489,-122.2907079,94608
1304,"500 W MARKET ST, Oakland, CA",37.8013729,-122.2832571,94607
1305,"2200 DAMUTH ST, Oakland, CA",37.8024759,-122.2129079,94602
1306,"1100 70TH AV, Oakland, CA",37.7584594,-122.1921427,94621
1307,"200 10TH ST, Oakland, CA",37.7992376,-122.2669817,94607
1308,"3RD ST & ADELINE ST, Oakland, CA",37.8010857,-122.2892046,94607
1309,"2600 38TH AVE, Oakland, CA",37.7854101,-122.2074223,94619
1310,"1200 OAK ST, Oakland, CA",37.7997065,-122.263729,94612
1311,"1300 99TH AV, Oakland, CA",37.7428553,-122.1711836,94603
1312,"10400 PONTIAC ST, Oakland, CA",37.7395355,-122.167781,94603
1313,"00 JEFFERSON ST, Oakland, CA",37.7962052,-122.2807552,94607
1314,"1200 35TH AV, Oakland, CA",37.77561499999999,-122.2230831,94601
1315,"3600 64TH AV, Oakland, CA",37.776147,-122.1768943,94605
1316,"5700 ELIZABETH ST, Oakland, CA",37.7704382,-122.1954443,94621
1317,"1900 94TH AV, Oakland, CA",37.7495987,-122.1668662,94603
1318,"2900 HARRISON ST, Oakland, CA",37.8161132,-122.2586302,94611
1319,"3000 DAVIS ST, Oakland, CA",37.790527,-122.221718,94601
1320,"10800 ESTEPA DR, Oakland, CA",37.7287214,-122.176843,94603
1321,"3600 E 16TH ST, Oakland, CA",37.7780081,-122.2205319,94601
1322,"1500 35TH AVE, Oakland, CA",37.7773691,-122.2218572,94601
1323,"300 30TH ST, Oakland, CA",37.8195212,-122.2665822,94609
1324,"6TH & BROADWAY ST, Oakland, CA",37.798772,-122.2745658,94607
1325,"200 WISTAR RD, Oakland, CA",37.7317707,-122.1933483,94603
1326,"2100 7TH ST, Oakland, CA",37.8086614,-122.3091303,94607
1327,"8000 SKYLINE BLVD, Oakland, CA",37.8373177,-122.1881627,94611
1328,"19TH ST & BROADWAY, Oakland, CA",37.8077783,-122.269027,94612
1329,"1000 ALCATRAZ AVE, Oakland, CA",37.8473053,-122.2822245,94608
1330,"100 CATRON DR, Oakland, CA",37.7257774,-122.1772369,94603
1331,"300 FAIRMOUNT AV, Oakland, CA",37.8174107,-122.2588238,94611
1332,"1700 FRANKLIN ST, Oakland, CA",37.8062072,-122.2682573,94612
1333,"2300 84TH AV, Oakland, CA",37.7592684,-122.1675345,94605
1334,"2400 82ND AV, Oakland, CA",37.7612607,-122.1673984,94605
1335,"3900 NEVIL ST., Oakland, CA",37.7844323,-122.2073501,94601
1336,"1500 80TH AV, Oakland, CA",37.7571369,-122.1800817,94621
1337,"600 10TH ST, Oakland, CA",37.803001,-122.2765074,94607
1338,"1000 AILEEN ST, Oakland, CA",37.8406019,-122.278375,94608
1339,"1700 10TH AV, Oakland, CA",37.7941153,-122.2469013,94606
1340,"900 MACARTHUR BLVD, Oakland, CA",37.806396,-122.2385561,94610
1341,"1700 JEFFERSON ST, Oakland, CA",37.8076414,-122.2730539,94612
1342,"1400 INTERNATIONAL BLVD, Oakland, CA",37.7894818,-122.2454793,94606
1343,"12TH HARRISON ST, Oakland, CA",37.7960523,-122.2719211,94607
1344,"1800 39TH AV, Oakland, CA",37.7770143,-122.2168813,94601
1345,"1100 86TH AV, Oakland, CA",37.75009900000001,-122.18129,94621
1346,"2600 TELEGRAPH AVE, Oakland, CA",37.8156519,-122.2675772,94612
1347,"2500 E 27TH ST, Oakland, CA",37.792313,-122.2236635,94601
1348,"73RD AV & MACARTHUR BLVD, Oakland, CA",37.7691092,-122.1719708,94605
1349,"3500 QUIGLEY ST, Oakland, CA",37.7926571,-122.2023786,94619
1350,"1000 66TH ST, Oakland, CA",37.8493474,-122.2831257,94702
1351,"1700 MOUNTAIN BOULEVARD, Oakland, CA",37.8321234,-122.2134679,94611
1352,"400 HEGENBERGER, Oakland, CA",37.7344015,-122.1976291,94621
1353,"4200 MARTIN LUTHER KING JR W, Oakland, CA",37.8314932,-122.2679924,94609
1354,"23RD ST & MARTIN LUTHER KING JR WY, Oakland, CA",37.81357089999999,-122.2725025,94612
1355,"5200 BROADWAY TER, Oakland, CA",37.8362592,-122.2503662,94618
1356,"300 10TH ST, Oakland, CA",37.8001668,-122.2693595,94607
1357,"6000 OLD QUARRY LOOP, Oakland, CA",37.7776741,-122.1641617,94605
1358,"500 EMBARCADERO WEST, Oakland, CA",37.7961976,-122.2782581,94607
1359,"1100 14TH ST, Oakland, CA",37.8095512,-122.2851062,94607
1360,"800 35TH ST, Oakland, CA",37.8254736,-122.275026,94609
1361,"BROOKLYN AV & LAKESHORE AV, Oakland, CA",37.804968,-122.250763,94606
1362,"4400 SEQUOYAH ROAD, Oakland, CA",37.7643039,-122.1374803,94605
1363,"1600 70TH AV, Oakland, CA",37.7613498,-122.1877973,94621
1364,"3000 SEMINARY AV, Oakland, CA",37.7744533,-122.1861567,94605
1365,"7300 EDGEWATER DR, Oakland, CA",37.7466019,-122.2052886,94621
1366,"47TH AV & INTERNATIONAL BLVD, Oakland, CA",37.7705594,-122.2110667,94601
1367,"4200 HARBOR VIEW AV, Oakland, CA",37.7923423,-122.1873983,94619
1368,"6500 BROADWAY, Oakland, CA",37.8478718,-122.2335484,94618
1369,"3600 LAMP ST, Oakland, CA",37.7701813,-122.161606,94605
1370,"8000 SHEPHERD CANYON RD, Oakland, CA",37.8359061,-122.1873318,94611
1371,"SHAFTER AVE./ 41ST ST., Oakland, CA",37.8300726,-122.2649402,94609
1372,"30TH ST & TELEGRAPH AV, Oakland, CA",37.8194242,-122.267073,94609
1373,"3600 MAPLE AV, Oakland, CA",37.7973836,-122.2048994,94602
1374,"1800 MACARTHUR BLVD, Oakland, CA",37.7999848,-122.2200357,94602
1375,"1800 ROSEDALE AV, Oakland, CA",37.7762439,-122.2155834,94601
1376,"3600 BLK OF INTERNATIONAL BL, Oakland, CA",37.7758827,-122.2218341,94601
1377,"900 86TH AV, Oakland, CA",37.7485947,-122.1850389,94621
1378,"1300 87TH AV, Oakland, CA",37.7508949,-122.177554,94621
1379,"5100 CLARKE ST, Oakland, CA",37.8371315,-122.260881,94609
1380,"8700 INTERNATIONAL BLVD, Oakland, CA",37.7516416,-122.1754697,94621
1381,"2900 61ST AV, Oakland, CA",37.7723988,-122.185802,94605
1382,"89T H AV&INTERNATIONAL BLVD, Oakland, CA",37.7515137,-122.1724236,94603
1383,"1100 8TH ST, Oakland, CA",37.8046531,-122.2869567,94607
1384,"9600 D ST, Oakland, CA",37.7435928,-122.1766671,94603
1385,"400 19TH ST, Oakland, CA",37.8073308,-122.2678099,94612
1386,"500 MERRITT AV, Oakland, CA",37.8070896,-122.2479271,94610
1387,"5600 HILTON ST, Oakland, CA",37.77147790000001,-122.1960098,94605
1388,"3200 13TH AV, Oakland, CA",37.8005301,-122.233786,94610
1389,"7200 HERBERT GUICE WY, Oakland, CA",37.7586426,-122.1892163,94621
1390,"1800 BLOCK OF TELEGRAPH AVE, Oakland, CA",37.8075975,-122.2700662,94612
1391,"46TH AV & E 12TH ST, Oakland, CA",37.7699531,-122.2134196,94601
1392,"600 VERNON ST, Oakland, CA",37.8189429,-122.2495425,94610
1393,"700 GRAND AVE, Oakland, CA",37.8109048,-122.2458688,94610
1394,"1500 9TH AV, Oakland, CA",37.7934813,-122.2495869,94606
1395,"5800 BIRCH COURT, Oakland, CA",37.8471272,-122.2495841,94618
1396,"76TH AV & BANCROFT AV, Oakland, CA",37.7645779,-122.1749146,94605
1397,"3300 ALAMEDA AV, Oakland, CA",37.7692586,-122.2290894,94601
1398,"66TH ST & TELEGRAPH AV, Oakland, CA",37.8520238,-122.2602561,94609
1399,"8400 SKYLINE BLVD, Oakland, CA",37.83356210000001,-122.1864721,94611
1400,"6400 HERZOG ST, Oakland, CA",37.847202,-122.2831245,94608
1401,"3300 SEMINARY AV, Oakland, CA",37.7764893,-122.1839371,94605
1402,"1400 E 38TH ST, Oakland, CA",37.8040333,-122.2270779,94602
1403,"1300 42ND AV, Oakland, CA",37.7718623,-122.2170555,94601
1404,"500 51ST ST, Oakland, CA",37.8372157,-122.262324,94609
1405,"6100 DONCASTER PL, Oakland, CA",37.8397259,-122.2109651,94611
1406,"1600 28TH AV, Oakland, CA",37.7814992,-122.2283775,94601
1407,"600 TYLER ST, Oakland, CA",37.7370961,-122.1856598,94603
1408,"DERBY AV & E 7TH ST, Oakland, CA",37.7732524,-122.2308097,94601
1409,"9400 C ST, Oakland, CA",37.7452952,-122.1767114,94603
1410,"2300 7TH AV, Oakland, CA",37.8002334,-122.2438127,94606
1411,"1500 JEFFERSON ST, Oakland, CA",37.8064342,-122.2743453,94612
1412,"700 14TH ST, Oakland, CA",37.8067056,-122.2771103,94612
1413,"00 BROADWAY, Oakland, CA",37.7947313,-122.2771676,94607
1414,"300 CENTER ST, Oakland, CA",37.8026401,-122.2958612,94607
1415,"2400 MYRTLE ST, Oakland, CA",37.818548,-122.279162,94607
1416,"1400 85TH AV, Oakland, CA",37.7536767,-122.1772995,94621
1417,"6600 TELEGRAPH AV, Oakland, CA",37.8520238,-122.2602561,94609
1418,"5900 HARMON AV, Oakland, CA",37.76817399999999,-122.194762,94621
1419,"1700 MARKET ST, Oakland, CA",37.8103352,-122.2793452,94607
1420,"6500 FENHAM ST, Oakland, CA",37.76036819999999,-122.1982856,94621
1421,"4300 DETROIT AVE, Oakland, CA",37.7988583,-122.1887102,94619
1422,"21ST & BROADWAY, Oakland, CA",37.8100319,-122.267559,94612
1423,"1600 87TH AV, Oakland, CA",37.7524225,-122.1742816,94621
1424,"00 TUNNEL RD, Oakland, CA",37.8580688,-122.2438226,94705
1425,"1800 14TH ST, Oakland, CA",37.8133004,-122.297798,94607
1426,"66TH AVE I-880 SOUTH, Oakland, CA",37.7563855,-122.2009352,94621
1427,"2200 94TH AV, Oakland, CA",37.7513051,-122.1638142,94603
1428,"INTERNATIONAL BLVD, Oakland, CA",37.7692356,-122.2083031,94601
1429,"1000 OAK ST, Oakland, CA",37.7986167,-122.264194,94607
1430,"4600 TYRRELL ST., Oakland, CA",37.7786095,-122.2061531,94601
1431,"700 45TH ST, Oakland, CA",37.8339571,-122.2686398,94609
1432,"1700 EMBARCADERO COVE, Oakland, CA",37.7836298,-122.2431482,94606
1433,"15TH AV & FOOTHILL BLVD, Oakland, CA",37.7906554,-122.2436281,94606
1434,"900 E 11TH ST, Oakland, CA",37.7914873,-122.2520508,94606
1435,"2000 55TH AV, Oakland, CA",37.77054700000001,-122.1984831,94621
1436,"1300 80TH AV, Oakland, CA",37.7553663,-122.1837604,94621
1437,"3000 PLEITNER AV, Oakland, CA",37.7919415,-122.2128663,94602
1438,"1900 FRANKLIN ST., Oakland, CA",37.8073796,-122.2676201,94612
1439,"1200 61ST AV, Oakland, CA",37.7618219,-122.2016064,94621
1440,"3600 PERALTA ST, Oakland, CA",37.8277527,-122.2808425,94608
1441,"NORTHGATE AV, Oakland, CA",37.8166671,-122.2697753,94612
1442,"6400 MORAGA AV, Oakland, CA",37.8272092,-122.2110355,94611
1443,"5000 MARTIN LUTHER KING JR W, Oakland, CA",37.8367044,-122.2679766,94609
1444,"600 17TH ST, Oakland, CA",37.8076529,-122.2736083,94612
1445,"1000 22ND AV, Oakland, CA",37.7820072,-122.2403208,94606
1446,"300 CLAY ST, Oakland, CA",37.7976424,-122.2783514,94607
1447,"6200 COLLEGE AVE, Oakland, CA",37.8494139,-122.2522947,94618
1448,"4300 RILEA WY, Oakland, CA",37.7706198,-122.1509877,94605
1449,"CREST AV & STERLING DR, Oakland, CA",37.7664608,-122.1576136,94605
1450,"400 34TH ST, Oakland, CA",37.8224505,-122.263417,94609
1451,"1700 38TH AV, Oakland, CA",37.77682860000001,-122.2180239,94601
1452,"2800 UNION ST, Oakland, CA",37.82079239999999,-122.2844434,94608
1453,"500 34TH ST, Oakland, CA",37.8224872,-122.2662485,94609
1454,"1900 35TH AV, Oakland, CA",37.7823518,-122.2186692,94601
1455,"5TH ST & JACKSON ST, Oakland, CA",37.7958046,-122.2690994,94660
1456,"3500 KLAMATH ST, Oakland, CA",37.8037779,-122.1841046,94602
1457,"200 W MACARTHUR BLVD, Oakland, CA",37.8229491,-122.2557663,94611
1458,"BAYO VISTA AVE, Oakland, CA",37.8219818,-122.2507789,94611
1459,"2300 77TH AV, Oakland, CA",37.7628785,-122.1763348,94605
1460,"7500 SPENCER ST, Oakland, CA",37.7541818,-122.1909893,94621
1461,"SAN PABLO AV & STANFORD AV, Oakland, CA",37.8410232,-122.2830295,94608
1462,"1400 9TH AV, Oakland, CA",37.7927247,-122.2503276,94606
1463,"4200 E 17TH ST, Oakland, CA",37.7748908,-122.2138225,94601
1464,"100 3RD ST, Oakland, CA",37.8045882,-122.2998162,94501
1465,"2000 22ND AV, Oakland, CA",37.7887453,-122.233936,94606
1466,"2000 MANZANITA DRIVE, Oakland, CA",37.8397984,-122.1925861,94611
